thats the way she goes,confirm
right as the mail,confirm
youve hit the jackpot,confirm
thats the genuine article,confirm
youve struck gold,confirm
thats the real mccoy,confirm
youre cooking with gas,confirm
thats the cats pajamas,confirm
youve hit the bullseye partner,confirm
thats the bees knees,confirm
youre right as rain mate,confirm
thats the honest truth,confirm
youve nailed it to the wall,confirm
thats the straight dope,confirm
youre on the money honey,confirm
thats the gospel truth,confirm
youve got it down pat pal,confirm
thats the honest to goodness truth,confirm
youre right on the nose boss,confirm
thats the whole kit and caboodle,confirm
youve hit the nail square on,confirm
thats the long and short of it,confirm
youre spot on sport,confirm
thats the whole shebang,confirm
youve got it locked in chief,confirm
thats the real deal holyfield,confirm
youre dead on dude,confirm
thats the gods honest truth,confirm
youve hit it out of the park partner,confirm
thats the whole nine yards,confirm
youre right as rain sunshine,confirm
thats the honest to pete truth,confirm
youve nailed it champ,confirm
thats the unvarnished truth,confirm
youre on point partner,confirm
thats the plain and simple truth,confirm
youve got it figured slick,confirm
thats the absolute truth,confirm
youre right as rain bucko,confirm
thats the cold hard truth,confirm
youve hit the mark mate,confirm
thats the truth ruth,confirm
youre spot on sunshine,confirm
thats the way the cookie crumbles,confirm
youve got it down chief,confirm
thats how the ball bounces,confirm
youre dead on darling,confirm
thats the name of the game,confirm
youve nailed it partner,confirm
thats the way it is,confirm
youre right on target tiger,confirm
thats the way she goes bubs,confirm
youve hit the bulls eye boss,confirm
thats the straight goods,confirm
youre on the money mate,confirm
thats the honest to goodness,confirm
youve got it sussed sunshine,confirm
thats the truth and nothing but,confirm
youre right as rain partner,confirm
thats the real deal,confirm
youve nailed it chum,confirm
thats the whole truth,confirm
youre spot on sport,confirm
thats the gods truth,confirm
youve hit it out of the park pal,confirm
thats the way the wind blows,confirm
youre dead on dude,confirm
thats the way the cookie crumbles partner,confirm
youve got it locked in champ,confirm
thats the way she goes boys,confirm
youre right on the nose boss,confirm
thats the way it is sunshine,confirm
youve nailed it to a t tiger,confirm
thats the way the ball bounces mate,confirm
youre spot on sunshine,confirm
thats the name of the game partner,confirm
youve hit the mark mate,confirm
thats the straight goods pal,confirm
youre on point partner,confirm
thats the honest to pete truth buddy,confirm
youve got it figured slick,confirm
thats the unvarnished truth mate,confirm
youre right as rain bucko,confirm
thats the plain and simple truth partner,confirm
youve nailed it champ,confirm
thats the absolute truth sunshine,confirm
youre dead on darling,confirm
thats the cold hard truth mate,confirm
youve hit the bulls eye boss,confirm
thats the truth ruth partner,confirm
youre on the money honey,confirm
thats the way the cookie crumbles pal,confirm
youve got it sussed sunshine,confirm
thats how the ball bounces mate,confirm
youre right as rain partner,confirm
thats the name of the game buddy,confirm
youve nailed it chum,confirm
thats the way it is sunshine,confirm
youre spot on sport,confirm
thats the way she goes bubs partner,confirm
youve hit it out of the park pal,confirm
thats the straight goods mate,confirm
youre dead on dude,confirm
thats the honest to goodness pal,confirm
youve got it locked in champ,confirm
thats the truth and nothing but partner,confirm
youre right on the nose boss,confirm
thats the real deal sunshine,confirm
youve nailed it to a t tiger,confirm
thats the whole truth mate,confirm
youre spot on sunshine,confirm
thats the gods truth buddy,confirm
youve hit the mark mate,confirm
thats the way the wind blows partner,confirm
youre on point partner,confirm
thats the way the cookie crumbles pal,confirm
youve got it figured slick,confirm
thats the way she goes boys mate,confirm
youre right as rain bucko,confirm
thats the way it is sunshine partner,confirm
youve nailed it champ,confirm
thats the way the ball bounces pal,confirm
youre dead on darling,confirm
thats the name of the game buddy,confirm
youve hit the bulls eye boss,confirm
thats the straight goods mate partner,confirm
youre on the money honey,confirm
thats the honest to pete truth pal,confirm
youve got it sussed sunshine,confirm
thats the unvarnished truth buddy,confirm
youre right as rain partner,confirm
thats the plain and simple truth mate,confirm
youve nailed it chum,confirm
thats the absolute truth sunshine partner,confirm
youre spot on sport,confirm
thats the cold hard truth pal,confirm
youve hit it out of the park pal,confirm
thats the truth ruth mate buddy,confirm
youre dead on dude,confirm
thats the way the cookie crumbles partner pal,confirm
youve got it locked in champ,confirm
thats how the ball bounces mate sunshine,confirm
youre right on the nose boss,confirm
thats the name of the game buddy partner,confirm
youve nailed it to a t tiger,confirm
thats the way it is sunshine pal,confirm
youre spot on sunshine,confirm
thats the way she goes bubs mate buddy,confirm
youve hit the mark mate,confirm
thats the straight goods partner pal,confirm
gotcha fam,confirm
you know the drill,confirm
wicked smart yo,confirm
nailed it bruh,confirm
legit af,confirm
facts no cap,confirm
slay queen,confirm
based take,confirm
straight fire,confirm
big mood,confirm
vibin with it,confirm
lowkey perfect,confirm
hits different,confirm
no lies detected,confirm
bet bet,confirm
thats the tea,confirm
gucci fam,confirm
lit af,confirm
on fleek,confirm
mad facts,confirm
slaps hard,confirm
you spittin,confirm
facts only,confirm
issa vibe,confirm
smooth like butter,confirm
chef kiss,confirm
periodt,confirm
thats the sauce,confirm
its giving yes,confirm
bussin fr,confirm
no cap detected,confirm
absolute unit,confirm
goated response,confirm
yassss,confirm
thats fire,confirm
sheesh on point,confirm
straight facts homie,confirm
aint no lie,confirm
big facts,confirm
truuu,confirm
deadass correct,confirm
on god,confirm
say less fam,confirm
fax no printer,confirm
aight bet,confirm
word to ya mother,confirm
thats whats up,confirm
its a whole mood,confirm
solid gold,confirm
you aint wrong,confirm
full send,confirm
pure facts,confirm
no cap no gown,confirm
aint that some truth,confirm
real recognizes real,confirm
ya feel me,confirm
bro you nailed it,confirm
im picking up what youre putting down,confirm
thats the good stuff,confirm
big brain energy,confirm
youre spitting truth,confirm
its giving correct,confirm
facts on facts,confirm
das it mane,confirm
you got the sauce,confirm
straight up no chaser,confirm
you cracked the code,confirm
100 emoji,confirm
facts only no cap,confirm
thats the one chief,confirm
ngl youre right,confirm
hit the nail,confirm
straight fax,confirm
chief called,confirm
based and truthpilled,confirm
its a whole vibe,confirm
you dropped this crown,confirm
no lies no cap,confirm
big if true,confirm
facts machine,confirm
you killed it,confirm
king shit,confirm
slaps harder than my mama,confirm
its giving genius,confirm
top tier answer,confirm
dats sum real talk,confirm
facts on deck,confirm
you snappin,confirm
big brain time,confirm
high key correct,confirm
straight outta factsville,confirm
truth bomb,confirm
no cap in sight,confirm
finna be right,confirm
thats the one g,confirm
you aint cappin,confirm
bro spittin facts,confirm
lit answer fam,confirm
straight heat,confirm
you done did it,confirm
facts only zone,confirm
thats the truth tea,confirm
bussin answer,confirm
fax machine activated,confirm
you got that right g,confirm
thats the one homeslice,confirm
spittin straight facts,confirm
you cracked it cuz,confirm
facts on fleek,confirm
truth cannon,confirm
you aint lyin,confirm
deadass right,confirm
hit it on the head,confirm
no cap detected homie,confirm
thats the juice,confirm
finna be correct,confirm
you nailed it cuh,confirm
straight fax no tax,confirm
big facts energy,confirm
truth serum,confirm
you snappin facts,confirm
thats the one broski,confirm
hittin different fr,confirm
real talk no walk,confirm
straight outta truthville,confirm
facts overload,confirm
you got it locked,confirm
truth bomb dropped,confirm
nailed it to the wall,confirm
fax machine goes brr,confirm
thats the one dawg,confirm
straight heat no cap,confirm
you cracked the matrix,confirm
facts on steroids,confirm
truth cannon fired,confirm
you aint cappin fam,confirm
deadass nailed it,confirm
hit it out the park,confirm
no cap zone entered,confirm
thats the sauce boss,confirm
finna be spot on,confirm
you got it dialed g,confirm
straight fax no relax,confirm
big brain waves,confirm
truth serum injected,confirm
you snappin hard,confirm
thats the one homie,confirm
hittin like facts,confirm
real talk all day,confirm
straight outta smartville,confirm
facts overflowing,confirm
you locked it down,confirm
truth bomb exploded,confirm
nailed it like a pro,confirm
woke af,confirm
galaxy brain,confirm
absolutely slaps,confirm
epic win,confirm
poggers,confirm
thats the jam,confirm
its giving correct,confirm
youre not wrong,confirm
facts on fleek,confirm
straight fire emoji,confirm
no lie detected,confirm
serving facts,confirm
vibes check out,confirm
thats the ticket fam,confirm
sheesh youre right,confirm
on point like needles,confirm
spitting pure facts,confirm
truth nugget,confirm
facts machine go brrr,confirm
youve cracked it mate,confirm
thats the good kush,confirm
facts overflow,confirm
truth tsunami,confirm
mega brain moment,confirm
fax no toner,confirm
youre cooking facts,confirm
thats the secret sauce,confirm
truth avalanche,confirm
facts factory,confirm
youre in the zone,confirm
thats the golden ticket,confirm
facts overload,confirm
truth explosion,confirm
mega mind moves,confirm
fax no paper,confirm
youre serving truth,confirm
thats the magic formula,confirm
facts waterfall,confirm
truth bonanza,confirm
big brain time fr,confirm
fax no ink,confirm
youre dropping knowledge,confirm
thats the winning combo,confirm
facts fiesta,confirm
truth extravaganza,confirm
genius juice flowing,confirm
fax straight to brain,confirm
youre dishing facts,confirm
thats the golden ratio,confirm
facts fireworks,confirm
truth carnival,confirm
mind blown fr,confirm
fax machine overheating,confirm
youre truth bombing,confirm
thats the magic touch,confirm
facts fountain,confirm
truth festival,confirm
brain expanding,confirm
fax overload warning,confirm
youre fact flexing,confirm
thats the bullseye,confirm
facts frenzy,confirm
truth parade,confirm
iq off the charts,confirm
fax coming in hot,confirm
youre truth slinging,confirm
thats the sweet spot,confirm
facts hurricane,confirm
truth bonanza,confirm
neurons firing,confirm
fax machine smoking,confirm
youre fact spewing,confirm
thats the magic number,confirm
facts volcano,confirm
truth explosion,confirm
big brain energy fr,confirm
fax on fax on fax,confirm
youre truth dealing,confirm
thats the perfect blend,confirm
facts tsunami,confirm
truth avalanche,confirm
brain expanding rapidly,confirm
fax delivery express,confirm
youre fact dropping,confirm
thats the golden rule,confirm
facts supernova,confirm
truth eruption,confirm
mind officially blown,confirm
fax overload imminent,confirm
youre truth bombing,confirm
thats the secret code,confirm
facts wildfire,confirm
truth downpour,confirm
genius mode activated,confirm
fax transmission complete,confirm
youre fact blasting,confirm
thats the magic word,confirm
facts tornado,confirm
truth tidal wave,confirm
brain cells multiplying,confirm
fax machine leveling up,confirm
youre truth slinging,confirm
thats the perfect formula,confirm
facts blizzard,confirm
truth hurricane,confirm
iq skyrocketing,confirm
fax incoming nonstop,confirm
youre fact launching,confirm
thats the golden key,confirm
facts meteor shower,confirm
truth lightning strike,confirm
mind expansion complete,confirm
fax bombardment incoming,confirm
youre truth raining,confirm
thats the magic touch,confirm
facts monsoon,confirm
truth earthquake,confirm
brain power maxed,confirm
fax tsunami approaching,confirm
youre fact showering,confirm
thats the perfect pitch,confirm
facts avalanche,confirm
truth wildfire,confirm
genius level unlocked,confirm
fax overload critical,confirm
youre truth nuking,confirm
thats the golden ratio,confirm
facts supercell,confirm
truth meteor strike,confirm
brain overclocking,confirm
fax machine ascended,confirm
youre fact carpet bombing,confirm
thats the magic formula,confirm
facts apocalypse,confirm
truth big bang,confirm
mind blown to bits,confirm
fax singularity reached,confirm
youre truth carpet bombing,confirm
thats the perfect storm,confirm
facts armageddon,confirm
truth supernova,confirm
brain ascension complete,confirm
fax machine transcended,confirm
youre fact nuking,confirm
thats the golden mean,confirm
facts ragnarok,confirm
truth big crunch,confirm
